matchup,round,opening_index,low_player,high_player,low_rating,high_rating,low_color,white,black,white_elo,black_elo,result,low_score,termination,plies,full_moves,config_hash,opening_suite,source_pgn
maia3-1600__vs__maia3-2300,136,68,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,114,57,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,137,69,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,102,51,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,138,69,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,111,56,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,139,70,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,58,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,140,70,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,73,37,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,141,71,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,148,74,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,142,71,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,107,54,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,143,72,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,70,35,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,144,72,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,59,30,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,145,73,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,136,68,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,146,73,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,99,50,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,147,74,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,60,30,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,148,74,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,55,28,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,149,75,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,102,51,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,150,75,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,95,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,151,76,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,110,55,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,152,76,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,107,54,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,153,77,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,76,38,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,154,77,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,153,77,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,155,78,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,58,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,156,78,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,60,30,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,157,79,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,149,75,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,158,79,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,115,58,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,159,80,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,58,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,160,80,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,129,65,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,161,81,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,150,75,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,162,81,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,75,38,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,163,82,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,90,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,164,82,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,129,65,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,165,83,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,148,74,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,166,83,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,55,28,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,167,84,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,88,44,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,168,84,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,59,30,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,169,85,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,78,39,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,170,85,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,57,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,171,86,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,71,36,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,172,86,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,33,17,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,173,87,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,66,33,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,174,87,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,stalemate,148,74,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,175,88,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,68,34,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,176,88,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,77,39,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,177,89,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,92,46,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,178,89,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,109,55,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,179,90,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,82,41,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,180,90,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,75,38,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,181,91,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,124,62,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,182,91,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,63,32,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,183,92,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,17,9,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,184,92,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,179,90,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,185,93,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,84,42,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,186,93,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,67,34,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,187,94,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,72,36,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,188,94,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,stalemate,123,62,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,189,95,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,32,16,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,190,95,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,28,14,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,191,96,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,116,58,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,192,96,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,41,21,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,193,97,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,84,42,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,194,97,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,71,36,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,195,98,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,86,43,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,196,98,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,150,75,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,197,99,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,98,49,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,198,99,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,133,67,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,199,100,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,123,62,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,200,100,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,77,39,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
