matchup,round,opening_index,engine_a,engine_b,engine_a_family,engine_b_family,engine_a_rating,engine_b_rating,engine_a_color,white,black,result,engine_a_score,termination,plies,config_hash,opening_suite,source_pgn
maia2-1700__vs__maia3-1700,135,68,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,47,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,136,68,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,threefold repetition,34,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,137,69,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,120,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,138,69,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,114,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,139,70,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,58,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,140,70,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,62,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,141,71,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,59,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,142,71,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,118,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,143,72,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,82,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,144,72,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,92,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,145,73,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,96,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,146,73,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,67,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,147,74,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,40,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,148,74,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,152,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,149,75,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,113,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,150,75,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,139,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,151,76,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,94,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,152,76,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,63,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,153,77,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,114,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,154,77,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,stalemate,105,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,155,78,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,44,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,156,78,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,87,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,157,79,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,stalemate,132,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,158,79,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,129,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,159,80,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,147,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,160,80,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,stalemate,115,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,161,81,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,103,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,162,81,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,85,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,163,82,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,98,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,164,82,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,threefold repetition,65,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,165,83,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,48,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,166,83,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,51,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,167,84,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,55,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,168,84,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,67,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,169,85,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,113,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,170,85,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,103,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,171,86,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,115,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,172,86,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,60,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,173,87,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,76,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,174,87,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,stalemate,151,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,175,88,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,100,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,176,88,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,93,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,177,89,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,91,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,178,89,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,threefold repetition,60,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,179,90,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,132,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,180,90,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,151,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,181,91,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,211,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,182,91,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,108,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,183,92,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,110,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,184,92,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,17,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,185,93,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,51,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,186,93,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,46,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,187,94,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,86,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,188,94,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,153,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,189,95,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,36,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,190,95,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,0-1,1.0,checkmate,164,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,191,96,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1/2-1/2,0.5,threefold repetition,66,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,192,96,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,45,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,193,97,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,93,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,194,97,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,threefold repetition,33,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,195,98,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,122,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,196,98,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,threefold repetition,73,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,197,99,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,1-0,1.0,checkmate,89,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,198,99,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1/2-1/2,0.5,threefold repetition,84,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,199,100,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,White,MAIA2 1700,MAIA3 1700,0-1,0.0,checkmate,100,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1700__vs__maia3-1700,200,100,MAIA2 1700,MAIA3 1700,maia2,maia3,1700,1700,Black,MAIA3 1700,MAIA2 1700,1-0,0.0,checkmate,93,8768409b3362b7e491d33978c9cc6d0a81ca7d36365fd0731596d821d9316edb,maia-relative-strength-100.pgn,maia2-1700__vs__maia3-1700.pgn
maia2-1900__vs__maia3-1900,1,1,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,0-1,0.0,checkmate,110,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,2,1,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1-0,0.0,checkmate,95,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,3,2,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,0-1,0.0,checkmate,84,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,4,2,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1-0,0.0,checkmate,79,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,5,3,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,1-0,1.0,checkmate,65,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,6,3,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1-0,0.0,checkmate,87,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,7,4,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,1-0,1.0,checkmate,91,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,8,4,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1-0,0.0,checkmate,95,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,9,5,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,0-1,0.0,checkmate,146,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,10,5,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1/2-1/2,0.5,threefold repetition,86,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,11,6,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,0-1,0.0,checkmate,142,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,12,6,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1/2-1/2,0.5,threefold repetition,43,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,13,7,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,1/2-1/2,0.5,threefold repetition,95,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,14,7,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,0-1,1.0,checkmate,72,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,15,8,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,1/2-1/2,0.5,threefold repetition,107,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,16,8,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,Black,MAIA3 1900,MAIA2 1900,1-0,0.0,checkmate,107,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
maia2-1900__vs__maia3-1900,17,9,MAIA2 1900,MAIA3 1900,maia2,maia3,1900,1900,White,MAIA2 1900,MAIA3 1900,1-0,1.0,checkmate,97,d915e69ae7c67086d89e198177e30ae98f60459ab37f1dae3d13f001c2e54425,maia-relative-strength-100.pgn,maia2-1900__vs__maia3-1900.pgn
